date,quote_date,period,group,p,pWd,pWs,infl,inflW
270,201007,1988-2022,Bottom,1724.765004257361,7.076081769890152,15.0141948327558,519.6818471362349,.0447395149461348
270,201007,1988-2022,Middle,2965.794985473156,10.89117150916718,25.81109948772549,491.8463809037348,.0451650705376778
270,201007,1988-2022,Top,5024.251671890418,18.24887636195247,43.66273380165998,520.7901022983909,.0381470110994921
271,201008,1988-2022,Bottom,1766.203337545196,5.874787177657709,15.39125371498327,678.1117107292326,.0593815085004887
271,201008,1988-2022,Middle,3033.54166350762,9.016495646016361,26.39093874379371,534.4972719292855,.0490834284029991
271,201008,1988-2022,Top,5336.178322573503,15.06331955284501,46.29363338825836,596.5844456911631,.0521860333719815
272,201009,1988-2022,Bottom,1785.639970044295,12.09725051528464,15.43121488792046,698.8776925582594,.0595677203399039
272,201009,1988-2022,Middle,3211.538331528505,20.5624256671872,27.81031511595938,639.1915031910079,.0549431902991273
272,201009,1988-2022,Top,5665.136665205161,36.81603160143519,48.82479176664492,686.6759925125128,.0595926078659848
273,201010,1988-2022,Bottom,1794.051667695244,7.158859634694333,15.55521101841199,714.3932108891405,.0608801908468288
273,201010,1988-2022,Middle,3170.366669545571,10.85484179380971,27.46235526415209,485.9988643894515,.0456831359229758
273,201010,1988-2022,Top,5416.461667517821,17.12193581803391,46.89519954550391,502.9141483886633,.048783146089401
274,201011,1988-2022,Bottom,1811.648328781128,8.498550321169509,15.77895476212143,751.2944759005526,.0616751942147857
274,201011,1988-2022,Middle,3179.828319549561,14.75929713524723,27.58240716062331,660.9206554596312,.0584864462578594
274,201011,1988-2022,Top,5541.488323758046,27.788415298836,47.85588471162676,549.6059044526191,.0470983007222685
275,201012,1988-2022,Bottom,1821.740004315972,6.70582778158132,15.80406436488071,741.7241407626231,.0631524056201063
275,201012,1988-2022,Middle,3204.933331231276,10.02147433456654,27.7894774445643,661.149877733745,.0586416510523691
275,201012,1988-2022,Top,5579.014994402726,16.27157894972091,48.13545635790797,494.9772855160215,.0395974921433435
276,201101,1988-2022,Bottom,1788.761669645707,15.07094243372558,15.54915880631112,959.3582913764598,.0829162584497378
276,201101,1988-2022,Middle,3073.233327349027,24.32719844862974,26.70408759467925,708.7172797415406,.0655190108183395
276,201101,1988-2022,Top,5296.7049947083,41.95785355152717,45.91858971082062,711.3621151870271,.0654578043627225
277,201102,1988-2022,Bottom,1734.631673922141,13.29306583411138,15.17718208497778,601.0042513492712,.0550701604943242
277,201102,1988-2022,Middle,3067.181667705377,22.05451772583183,26.71860725098911,685.9767134360785,.0638472336950523
277,201102,1988-2022,Top,5463.189991414547,38.63987972432127,47.58053013981165,791.9354805878053,.0700141039042137
278,201103,1988-2022,Bottom,1806.671666622162,13.79404642108905,15.74017073829115,571.1056214189739,.0527352710818718
278,201103,1988-2022,Middle,3228.940001070499,22.40761515928898,28.16831535267799,531.5926744990671,.0507206890597255
278,201103,1988-2022,Top,5574.013318538666,39.24230218923185,48.76430690368094,590.4742422048002,.0536354691572759
279,201104,1988-2022,Bottom,1823.79998216033,14.24714199344938,15.79476123027659,740.1937839378661,.0692747911362896
279,201104,1988-2022,Middle,3115.476675828298,22.41872155903063,27.12988433773474,631.6119182394081,.058328194610264
279,201104,1988-2022,Top,5349.953333636125,37.93665849320436,46.50385764573002,565.3110909721969,.0512997312926397
280,201105,1988-2022,Bottom,1767.398328781128,13.9000998835545,15.34377393561105,734.5627061867466,.0655506403574388
280,201105,1988-2022,Middle,3106.295009990533,22.29313288380702,27.07634597853757,634.2769601445374,.0576764310678376
280,201105,1988-2022,Top,5412.353325565656,38.48972888290882,47.18161565424331,651.4301011969413,.0548655960715981
281,201106,1988-2022,Bottom,1774.596667687098,13.76402195182163,15.45291951975863,746.5324305548469,.0670472582632537
281,201106,1988-2022,Middle,3203.079998672009,22.78459903384404,27.95259175746469,734.2449356258536,.0657067022275442
281,201106,1988-2022,Top,5479.839989125729,38.73664729188507,47.80415575726268,654.988860397134,.0573017389439959
282,201107,1988-2022,Bottom,1731.983338961999,13.55797294100436,15.14397651300533,771.4895290012161,.0732322012895565
282,201107,1988-2022,Middle,3031.256667405367,21.84039282981151,26.54549675335875,790.5731819482753,.0719854212867024
282,201107,1988-2022,Top,5123.923322369655,36.99716145607332,44.82154831957693,779.0156795366784,.0743638817470279
283,201108,1988-2022,Bottom,1727.575000266234,13.47846565267537,15.1990373544589,791.8912342633121,.0737582027347041
283,201108,1988-2022,Middle,3052.450010786454,22.09428975610838,26.73380732821533,684.9604760742901,.0625966941379374
283,201108,1988-2022,Top,5306.591656933228,37.9011883228474,46.54592942508558,701.2390638434832,.0623877424838118
284,201109,1988-2022,Bottom,1771.368329425653,13.70840669826915,15.54427277145442,831.5654032766664,.0771083177226804
284,201109,1988-2022,Middle,3200.943318953117,22.9623753032259,27.91262703375348,685.1292919944777,.0609790205737302
284,201109,1988-2022,Top,5570.788321008285,39.48929221140376,48.51419683734033,711.3242331814641,.0618287742811011
285,201110,1988-2022,Bottom,1706.685003235936,13.06868079677224,15.10811511919989,634.9754943104926,.0664379522588282
285,201110,1988-2022,Middle,3129.896660149097,22.14043179119471,27.41116027970565,677.0907655940391,.0588516516264311
285,201110,1988-2022,Top,5335.218339830637,37.54107882870206,46.71411770417277,645.0457447790541,.0534057976381064
286,201111,1988-2022,Bottom,1728.766672139366,13.28745170500285,15.22485363516413,582.7714280807413,.060178414617629
286,201111,1988-2022,Middle,3141.173327207565,22.23351292785567,27.49102450517239,629.9136048241053,.0580458043082217
286,201111,1988-2022,Top,5460.741657396157,38.32083637853308,47.7113598928748,628.7377737258794,.0579377176798819
287,201112,1988-2022,Bottom,1758.080000057817,13.53590871017271,15.5027835497749,489.0469665348064,.0545037270961378
287,201112,1988-2022,Middle,3184.675003071626,22.54410572893297,27.83302240781874,536.0191464540549,.0490946135873855
287,201112,1988-2022,Top,5540.696662455797,39.00694689084776,48.48554497609924,597.8654752310831,.053704962068006
288,201201,1988-2022,Bottom,1720.430006727576,13.34289744220829,15.19044180057244,494.5823349660107,.0546023371628053
288,201201,1988-2022,Middle,3066.94332309564,22.14674066550409,26.88301113284736,381.9518390810117,.0374205629307577
288,201201,1988-2022,Top,5194.799995005131,36.41468798163502,45.84688762965379,520.4783897526795,.049682373732215
289,201202,1988-2022,Bottom,1769.124991297722,13.59088720142609,15.5249991825743,594.5320134492553,.0537165115373834
289,201202,1988-2022,Middle,3123.004997084538,22.11180661475131,27.44259881796703,410.0915780446182,.0393738082377695
289,201202,1988-2022,Top,5446.720000127952,37.90769781218842,48.09564491153773,490.7560386888993,.0499968743129102
290,201203,1988-2022,Bottom,1772.269990985592,13.63550092980343,15.51140187108346,449.8166415409893,.0400043204068083
290,201203,1988-2022,Middle,3254.118328909079,22.72679397471559,28.40540378199269,429.3601781440278,.0348636790505831
290,201203,1988-2022,Top,5698.86333506306,38.77902296088481,49.97831205257292,551.3335072687672,.0469467671020614
291,201204,1988-2022,Bottom,1804.461661269267,13.76320123138915,15.82874018960865,439.3522965760591,.0405639783814422
291,201204,1988-2022,Middle,3215.734982907772,22.91356590848106,28.03654976713005,412.7235417390087,.0306810775825094
291,201204,1988-2022,Top,5371.121654530366,37.63110270937128,46.98066571341284,472.9517895694395,.0405945326065194
292,201205,1988-2022,Bottom,1773.064998189608,13.3622012338019,15.58651067380561,393.996640459712,.0349954348573647
292,201205,1988-2022,Middle,3322.259998222192,23.59998924370545,28.97346413725366,494.0029581358734,.0389270599520538
292,201205,1988-2022,Top,5554.799994607766,38.45925989164971,48.90775626418569,395.6955382100811,.0349233254773746
293,201206,1988-2022,Bottom,1777.561666781704,13.32435284246458,15.62884911745399,289.626113816242,.0262465990656437
293,201206,1988-2022,Middle,3373.769996881485,23.28742781537585,29.38705471487871,327.4736096626536,.0300948982635418
293,201206,1988-2022,Top,5464.726660092671,37.59140603403406,47.96433277969481,370.0429892521545,.0350083233631722
294,201207,1988-2022,Bottom,1778.580004359285,13.3856172010419,15.69166602079834,332.8345135552809,.0284015679303593
294,201207,1988-2022,Middle,3246.196659316619,23.01105663646013,28.42878813461478,247.7614589520575,.0215927924070343
294,201207,1988-2022,Top,5271.169990360737,36.66096067432469,46.72620128652003,330.796230117024,.0304270937228637
295,201208,1988-2022,Bottom,1771.946660324931,13.48993968088568,15.60048297794613,202.7461702198101,.0190491869352627
295,201208,1988-2022,Middle,3288.616654316584,23.38925008809504,28.84216281110033,299.4227230112301,.0278381912091466
295,201208,1988-2022,Top,5430.506666352351,37.82837425967833,48.35246937498838,333.3446007942257,.0346683392813342
296,201209,1988-2022,Bottom,1755.284993842244,13.55076851018627,15.43997786009762,238.9246754716927,.0252395488862476
296,201209,1988-2022,Middle,3315.424989461899,23.24316012350998,29.128241599324,201.5916363035406,.0260923592382672
296,201209,1988-2022,Top,5594.784999410312,38.13963818441456,49.46321902061269,341.8994580880583,.0345783216563404
297,201210,1988-2022,Bottom,1754.916664615273,13.48237641728095,15.45625074778218,364.860470193283,.0309110064893048
297,201210,1988-2022,Middle,3303.059991677602,23.09803570636238,28.94907446420984,317.5558263309843,.0344815070075507
297,201210,1988-2022,Top,5548.881660928329,38.1056289994934,48.87427068107839,393.382109431938,.0381459058924823
298,201211,1988-2022,Bottom,1768.494989688198,13.74536500411341,15.49069790218103,385.032280376375,.0326432486610505
298,201211,1988-2022,Middle,3312.851653108994,23.22019642874754,28.84616779679588,261.9974757064483,.0258085115907913
298,201211,1988-2022,Top,5493.841656128566,38.05387242712701,48.28871007312167,310.3184185934272,.027801895980095
299,201212,1988-2022,Bottom,1746.288331776857,13.52257178698589,15.34685127291596,497.8060574872264,.0389407612481894
299,201212,1988-2022,Middle,3333.138321061929,23.23721033152348,29.01057783329937,306.6353831246185,.0314236306973802
299,201212,1988-2022,Top,5573.551641424497,37.9784775536585,48.82489944868333,361.9480762827152,.0321254748558317
300,201301,1988-2022,Bottom,1749.626671979825,13.49047666194383,15.38106271993214,179.2843933331218,.0190572244886719
300,201301,1988-2022,Middle,3224.756647258997,22.81347377089939,28.22001623886172,234.6938876978432,.0231817231865534
300,201301,1988-2022,Top,5260.648330440124,37.05729609223393,46.36192413726045,403.8658851949246,.0343237602766825
301,201302,1988-2022,Bottom,1830.05666616559,13.50723153531241,16.10803509881953,199.0192928598844,.0252860077025995
301,201302,1988-2022,Middle,3312.563319275776,22.80403552080194,29.02810984271734,352.8833078613388,.0349618430781978
301,201302,1988-2022,Top,5459.168325205644,36.95116762498704,47.56388034586174,274.6124012900206,.0254399847121173
302,201303,1988-2022,Bottom,1810.296667496363,13.64829232993846,15.93141529499553,370.2215887698306,.0374464387376368
302,201303,1988-2022,Middle,3343.37832258145,23.27275092275037,29.37418683595024,455.7365035638213,.0465974267791201
302,201303,1988-2022,Top,5652.293329745531,38.32864304919107,49.59219841684293,342.1899508139177,.0332300324197187
303,201304,1988-2022,Bottom,1778.979998320341,13.57545926367554,15.65928322635591,232.0646032516379,.0222170606498366
303,201304,1988-2022,Middle,3242.82665326198,22.81063947710209,28.52574692724738,363.3681545063155,.0378657834813415
303,201304,1988-2022,Top,5343.249997248252,37.57860248415576,46.98700956346389,386.4028418320231,.0338980562640548
304,201305,1988-2022,Bottom,1783.546668271224,13.53128014875498,15.74975635429534,195.6538531327775,.0210418713364409
304,201305,1988-2022,Middle,3321.139994114637,23.33528715841627,29.13000443197476,266.5201005118433,.0276667016176665
304,201305,1988-2022,Top,5507.606668740511,37.93175220543829,48.46183032427992,401.8641269569343,.034355873450257
305,201306,1988-2022,Bottom,1788.251671999693,13.48219874173325,15.77965088339988,304.6198714184963,.0300839989684694
305,201306,1988-2022,Middle,3284.388324350119,23.12936770826733,28.8780785195219,341.3179413958763,.0328538315853469
305,201306,1988-2022,Top,5412.566670050223,37.61618875075752,47.66588593578975,503.6523467841714,.0427488575883596
306,201307,1988-2022,Bottom,1799.400004565716,13.61444476035346,15.78921919473214,273.6655556363985,.0245426529653893
306,201307,1988-2022,Middle,3281.428315629562,22.94253739349854,28.68904590633853,380.3678447531032,.0393810524247253
306,201307,1988-2022,Top,5226.740005662044,36.41852702681596,46.1713623945252,421.8906286837106,.0416638683982645
307,201308,1988-2022,Bottom,1780.633328472574,13.76489417466413,15.69096002809238,308.6475252057426,.0327245023069433
307,201308,1988-2022,Middle,3272.323311756054,23.32563135710855,28.85377295540335,304.4134908011377,.0365091777440891
307,201308,1988-2022,Top,5401.403332104285,37.50979393355859,48.01160936936503,378.2791957040899,.0343381544507603
308,201309,1988-2022,Bottom,1812.033333654205,13.7726675773738,15.87507331109373,311.4711371735514,.0263602004955222
308,201309,1988-2022,Middle,3338.949999282757,23.33650035830215,29.169589533684,322.7491275096933,.0249672082651765
308,201309,1988-2022,Top,5491.564998745918,38.36183963999307,48.37807049249144,344.8355202369082,.0323036829250517
309,201310,1988-2022,Bottom,1754.18999564151,13.40188453070975,15.42169917095453,218.4511613023157,.0222104881086883
309,201310,1988-2022,Middle,3270.83165277044,23.04660832350298,28.63954880913176,263.9167394430842,.0236199373327205
309,201310,1988-2022,Top,5288.848322818677,37.62441424943972,46.39955367856115,308.3444736757277,.0293055593539104
310,201311,1988-2022,Bottom,1802.501670897007,13.87781597949409,15.67955211002845,185.1137870534634,.0152121669325425
310,201311,1988-2022,Middle,3387.098322540522,23.50659618274464,29.50293664232595,283.7249723398903,.0275561004557403
310,201311,1988-2022,Top,5422.51833392183,38.22750728329023,47.64124210301088,423.850669102588,.0412929256762027
311,201312,1988-2022,Bottom,1810.711665600538,13.9481683508493,15.82343248017908,109.4678394690466,.0141259251043569
311,201312,1988-2022,Middle,3402.576655715704,23.73265893167506,29.72550994120926,185.5637168356528,.0246548475534307
311,201312,1988-2022,Top,5688.081655631463,39.37722859880887,50.61484491582572,361.8662519593879,.0433727117444202
312,201401,1988-2022,Bottom,1748.643335029483,13.51259400947796,15.34721248177812,312.2189740398123,.024282999083501
312,201401,1988-2022,Middle,3233.683312426011,22.97438518543883,28.36309871005748,308.4779631166991,.0317113772418149
312,201401,1988-2022,Top,5358.151651034753,37.91389063380969,47.93024645542027,299.0985888211678,.0349998546475187
313,201402,1988-2022,Bottom,1722.396659761667,16.92974812015503,15.14793538075173,282.1362821208216,.0250138211686703
313,201402,1988-2022,Middle,3272.504989673694,30.25556603531974,28.62690110306721,221.8597436566294,.0248164223476124
313,201402,1988-2022,Top,5662.894989003737,50.30679114624703,49.95217365428107,416.9275315439639,.0434499770075073
314,201403,1988-2022,Bottom,1736.874993547797,17.07790085795568,15.15765247922779,79.56707241780047,.008341012725964
314,201403,1988-2022,Middle,3288.924988647302,30.55483580485452,28.57550132612232,62.2211938976155,.0092690017710311
314,201403,1988-2022,Top,5520.699984163046,49.25162230090549,48.32994396959354,178.6771640821826,.0244593872549027
315,201404,1988-2022,Bottom,1748.83998777469,17.18831412406871,15.28790333605139,81.65078590779255,.0082555634389034
315,201404,1988-2022,Middle,3342.424997111162,30.96234474800682,29.17541222223857,121.3307610286089,.0144237463240415
315,201404,1988-2022,Top,5449.3666596512,48.33072622310525,48.11288725544,140.2697570025339,.0148419528817385
316,201405,1988-2022,Bottom,1745.399992475907,17.18315055168932,15.27318721218035,-23.71659902661728,.0014787129493925
316,201405,1988-2022,Middle,3336.93332379063,30.9067945801653,29.24937034526374,61.16964735410875,.0153653865682675
316,201405,1988-2022,Top,5418.670011788607,48.17358133631448,47.90992756492536,118.285749174053,.0193484565483383
317,201406,1988-2022,Bottom,1723.144995495677,16.9540132455877,15.11424901317029,14.93695770586783,.0082060523331885
317,201406,1988-2022,Middle,3334.056651443243,30.87665403921467,29.29631157262095,36.34457546255968,.013890492346017
317,201406,1988-2022,Top,5526.008341232936,48.84357023607784,48.88265672296984,43.34672075250031,.0133508512276421
318,201407,1988-2022,Bottom,1740.234998002648,17.1592312772215,15.30810478597414,1.995918822164337,.0092878380517808
318,201407,1988-2022,Middle,3184.553328792254,29.69524138242317,27.94777270049478,-3.988210208869229,.0081439501889236
318,201407,1988-2022,Top,5137.705007185538,45.61364661001911,45.59600882816206,7.740726576109107,.0057833105992889
319,201408,1988-2022,Bottom,1761.541668867071,17.3105525757613,15.52089494412454,42.26118147877666,.0056711540069803
319,201408,1988-2022,Middle,3371.918332586686,31.3211209262566,29.6299935329007,68.46895723914106,.0094865993747059
319,201408,1988-2022,Top,5427.013336668412,48.31397081096657,48.23098425103429,149.768725852482,.0188054846201643
320,201409,1988-2022,Bottom,1746.91166147093,17.13137802363296,15.3970025278395,-40.44104868662544,.0046987907166264
320,201409,1988-2022,Middle,3380.413329770168,31.52211588151598,29.54801871833236,104.7897102156033,.0222088905996619
320,201409,1988-2022,Top,5458.150001396735,48.85257860242078,47.93177463896185,157.8177068498917,.0208540891644968
321,201410,1988-2022,Bottom,1801.709991306067,17.69859163278791,15.80393652070779,115.4361969636132,.0179267881802995
321,201410,1988-2022,Middle,3306.034990658363,30.63142762104205,29.06730312650325,52.37465912893337,.0172623255768561
321,201410,1988-2022,Top,5331.619990100463,47.44026128241482,47.25602811522549,112.3954456784607,.020190482849254
322,201411,1988-2022,Bottom,1768.669995357593,17.37834053930904,15.49839338031597,37.83503317681607,.0154209153708583
322,201411,1988-2022,Middle,3299.818323304256,30.50820265919901,29.02838310023071,-48.36710374899364,.0089751623957
322,201411,1988-2022,Top,5373.041660358508,47.75523958653988,47.6298865347441,-48.35669906654706,.0031346458087
323,201412,1988-2022,Bottom,1757.846657772859,17.29642583226087,15.42464659702576,.6748800980858505,.0133523453416728
323,201412,1988-2022,Middle,3342.129997978608,31.15083151989772,29.17505045745444,-91.25636572716758,.0025427621467315
323,201412,1988-2022,Top,5474.343343605598,49.01976981852204,48.0057249108601,-10.81369562986462,.0045658645010462
324,201501,1988-2022,Bottom,1741.688333104054,17.12742822227301,15.26465418162601,-15.29417574056424,.0119706207784323
324,201501,1988-2022,Middle,3186.658320069313,29.60945913735001,27.98059902908669,-22.35515019662368,.0077084983897748
324,201501,1988-2022,Top,5226.791660626729,46.51225467010712,46.47491867446418,40.48331487380589,.0065352885444554
325,201502,1988-2022,Bottom,1781.351653198401,15.88333928251329,15.6384347936837,-121.1483159800991,.0002829321927038
325,201502,1988-2022,Middle,3315.559999932846,27.99113606197837,28.970970501871,-72.61272688956524,.0066886501120772
325,201502,1988-2022,Top,5364.508323411147,44.11185318247104,47.22112554973379,-24.77694514600444,.0030869562047163
326,201503,1988-2022,Bottom,1748.059998432795,15.59217317406243,15.35098573722644,-112.9294404643588,.0015449529545322
326,201503,1988-2022,Middle,3384.811653167009,28.40944159205537,29.65324116092718,11.54305238936407,.0169486222171903
326,201503,1988-2022,Top,5496.471643169721,44.84410406129124,48.80517402479503,123.8754670778386,.0163848752747716
327,201504,1988-2022,Bottom,1787.769997437795,15.88975630087467,15.69839579501422,-45.27889180753846,.0037743835617524
327,201504,1988-2022,Middle,3316.068330367406,27.87013747880701,29.01163553964579,-60.48967479970694,.007078248782534
327,201504,1988-2022,Top,5330.828312734763,43.58684691957509,47.37162634441241,35.5617323613842,.0137673014997783
328,201505,1988-2022,Bottom,1775.394998967648,15.76952234954418,15.61955936159939,21.15126026522679,.0070142325161366
328,201505,1988-2022,Middle,3348.668328771988,28.11280646797968,29.36292320790623,25.93525837049431,.0118350592885387
328,201505,1988-2022,Top,5350.383323689302,43.75450805044966,47.72478655106776,49.69748961056553,.013735227715078
329,201506,1988-2022,Bottom,1780.856660435597,15.8258857348701,15.68681645467101,11.48999593472884,.0056946858092033
329,201506,1988-2022,Middle,3313.37499148647,27.82556610762064,29.06110448935457,12.93312678559838,.0107390024429227
329,201506,1988-2022,Top,5374.219984342654,44.05416372823917,47.51802628225414,52.17466321094738,.0115872184195875
330,201507,1988-2022,Bottom,1748.233323991299,15.58977149846032,15.39115434718163,-67.8286771775068,-.0024797383785729
330,201507,1988-2022,Middle,3227.283329347769,27.12064742811102,28.38337912784967,-54.85260850982741,.0058957041349004
330,201507,1988-2022,Top,5133.016655862331,42.02674116789907,45.59170828264905,102.9153070398024,.0164893349942001
331,201508,1988-2022,Bottom,1770.996657008926,15.72918242772963,15.62976214530257,-149.7712830450231,-.0096004032369971
331,201508,1988-2022,Middle,3288.79333131512,27.5923530679429,29.12944127299124,-92.68636021442944,.003919473811834
331,201508,1988-2022,Top,5319.728332618873,43.53193387946036,47.46761828728874,35.68974249210441,.0078718575676172
332,201509,1988-2022,Bottom,1833.320000424981,16.25488809643624,16.10274510103045,-83.36716533716147,-.0045764047417833
332,201509,1988-2022,Middle,3357.868322710196,28.13724871204856,29.56715022658075,-142.9788708502504,-.0011203897767018
332,201509,1988-2022,Top,5569.071661969026,45.35978991994246,49.28142076096265,7.67746188454718,.0080518133670845
333,201510,1988-2022,Bottom,1832.991664926211,16.28698852959011,16.060523239139,-62.30438236379996,-.0055868903625651
333,201510,1988-2022,Middle,3295.079994479815,27.65034301088114,29.01528885264027,-112.6100833585951,-.0012985568297381
333,201510,1988-2022,Top,5362.616657495499,43.82757007262747,47.48169660519731,98.45204629430857,.0102126432425488
334,201511,1988-2022,Bottom,1824.508322228988,16.21610953261067,16.01150345028145,-138.0985157874723,-.0064302852859631
334,201511,1988-2022,Middle,3313.94499390324,27.77674716736268,29.19590844611715,-96.35154095619025,-.000768595194927
334,201511,1988-2022,Top,5452.411665678024,44.59780638018856,48.28649537721261,82.10385421698447,.0120929349507909
335,201512,1988-2022,Bottom,1810.501657764117,16.1254930223998,15.91222051579583,-118.4150668035727,-.0073356787134647
335,201512,1988-2022,Middle,3322.708318610986,27.86782965890598,29.25194738799473,-13.77094923518598,.0055579668950638
335,201512,1988-2022,Top,5397.641660630703,44.25036945696532,47.70742258555644,24.41120053990744,.0064669899573649
336,201601,1988-2022,Bottom,1810.85499132673,16.12592728098389,15.87397785054054,-36.63432656709725,.0004553567940396
336,201601,1988-2022,Middle,3211.953319460154,27.11834628336753,28.15469217232506,-148.4763099664027,-.0048856768309757
336,201601,1988-2022,Top,5165.554992715518,42.51122260569051,45.65831980274137,-6.354111768693353,.0078612742221746
337,201602,1988-2022,Bottom,1785.573327064514,15.80846081464551,15.71459106582915,-109.4082287265337,-.0037071982774251
337,201602,1988-2022,Middle,3303.469974339008,27.51920457168793,28.91101855177355,-92.42345651218784,-.0039862033919841
337,201602,1988-2022,Top,5679.074993431568,46.11202810687246,50.24744914051067,58.75302254135022,.0146381478735786
338,201603,1988-2022,Bottom,1743.539991825819,15.5586265961756,15.32639839296462,-30.4385501134675,.0029511234739251
338,201603,1988-2022,Middle,3273.648330102364,27.28561457374599,28.50050588606003,-197.8136741692045,-.0180510042744118
338,201603,1988-2022,Top,5553.281659841537,45.45284740333833,49.05438286525896,-3.551958869987478,.0061062797132081
339,201604,1988-2022,Bottom,1781.67499195536,15.73095124393391,15.69881253945641,-165.7335853339949,-.0039802010077589
339,201604,1988-2022,Middle,3198.6299726367,26.7911339244262,27.85188870584049,-229.4443869912357,-.0171558451645903
339,201604,1988-2022,Top,5379.00665718317,44.22466466275122,47.55337425179702,102.2138219811798,.015716762321631
340,201605,1988-2022,Bottom,1776.44499317805,15.75075225846376,15.61687457573134,-185.6873751307527,-.0058068324081357
340,201605,1988-2022,Middle,3243.369980076949,27.0853950137777,28.34368531535923,-284.8292045528069,-.0222494581111429
340,201605,1988-2022,Top,5425.343328575294,44.48333447315963,48.18241423750684,60.46722990577109,.0060091182391867
341,201606,1988-2022,Bottom,1791.81998727719,15.86148754567451,15.78385914157843,-195.6419101372982,-.0057906025028842
341,201606,1988-2022,Middle,3176.436660697063,26.74418047375123,27.83587572488856,-214.6069957932923,-.0148172704136869
341,201606,1988-2022,Top,5435.771659731865,44.49840973932684,48.16939709950626,-19.97487976453461,.0035260593853271
342,201607,1988-2022,Bottom,1755.441663324833,15.59208540734835,15.51941858732607,-141.4893528795801,.0033186925765373
342,201607,1988-2022,Middle,3095.301663388809,26.2012232443473,27.18444402050227,-161.9254323619922,-.007641120976056
342,201607,1988-2022,Top,5231.413330276807,43.24499852751615,46.71942202675078,92.58242200133584,.0194368833041949
343,201608,1988-2022,Bottom,1798.721659347415,15.95240398352811,15.95179673398767,-135.4800552614809,.0051944717316322
343,201608,1988-2022,Middle,3284.001647025347,27.56502363574691,29.02821960331251,-55.1033562902982,.0018588335192362
343,201608,1988-2022,Top,5549.42665753762,45.53670717517767,49.44634907415215,141.3116470949414,.0196326605502956
344,201609,1988-2022,Bottom,1751.991666113337,15.57683398768616,15.50250651186798,-95.78457303772059,.0027308938871708
344,201609,1988-2022,Middle,3221.123324811459,27.07061423262348,28.22584191191709,-101.8702440681712,-.0086846969306862
344,201609,1988-2022,Top,5571.278325895469,45.55660181001682,49.22985525260447,129.4423708308993,.0136049219513363
345,201610,1988-2022,Bottom,1783.000010733803,15.83031616918743,15.70228119908522,-192.6452934392728,-.0083147262638856
345,201610,1988-2022,Middle,3218.099995056788,27.1637863945798,28.10941337264376,-96.38377845694777,-.0083278084224124
345,201610,1988-2022,Top,5460.048318405946,44.94461461271082,48.24127295739405,116.8905944611955,.0151932937032579
346,201611,1988-2022,Bottom,1783.133323257168,15.9019368646356,15.69347211196631,-92.70836354504961,-.0035277589414212
346,201611,1988-2022,Middle,3249.131653447946,27.35410860722186,28.61788930804081,38.39501247857697,.0057683924750715
346,201611,1988-2022,Top,5652.248341202736,46.34626231476432,49.94042430385404,191.3824528125891,.0205819254640195
347,201612,1988-2022,Bottom,1810.743329082926,16.03315220598597,15.95515718107345,-42.44506078539416,.0001950705565908
347,201612,1988-2022,Middle,3323.238317827384,27.88214064143055,29.18087399818857,-55.69542005638747,.001607191530032
347,201612,1988-2022,Top,5645.143327395122,46.30191511885884,49.972894219507,221.6668885608669,.0253600361410993
348,201701,1988-2022,Bottom,1796.386652037501,15.86265187079941,15.84637379978085,-142.9009734323093,-.0056610020579531
348,201701,1988-2022,Middle,3155.471656054258,27.29961189255118,27.6920336681845,41.26354602825207,.009394652835681
348,201701,1988-2022,Top,5388.94999902447,46.07779935132324,47.6797694444928,282.5194536737399,.0267699970150564
349,201702,1988-2022,Bottom,1857.554993947347,16.21449394954834,16.38557966635562,50.31652829687422,.003465188927521
349,201702,1988-2022,Middle,3340.221659352382,28.71643678570399,29.35509774366316,292.6381031788575,.0238567585296702
349,201702,1988-2022,Top,5696.351661622524,48.58045654862266,50.43034637434175,422.459351933018,.0314846459597978
350,201703,1988-2022,Bottom,1826.450651129087,16.03568752212838,16.16236925860479,167.3928426307005,.0153200765463832
350,201703,1988-2022,Middle,3243.631662537654,27.93432732277627,28.44537498555534,258.7532590706057,.0246909052719957
350,201703,1988-2022,Top,5736.385001142819,48.87766470389519,50.65590169818218,387.9488807857949,.0354588486830115
351,201704,1988-2022,Bottom,1831.003321225445,16.07775004836731,16.15630662253049,144.3317312262176,.0118937962355782
351,201704,1988-2022,Middle,3213.038317352533,27.68557402821413,28.22860196025188,251.9427447924196,.0268970357209355
351,201704,1988-2022,Top,5617.688326160113,47.92062089052828,49.57882268746229,269.2856760843521,.026443753696185
352,201705,1988-2022,Bottom,1834.426654631893,16.10076940996805,16.21893950526525,259.9936055650081,.0230653457805374
352,201705,1988-2022,Middle,3330.653325498104,28.74714872958915,29.32709426991642,367.8379489142874,.0380130182654739
352,201705,1988-2022,Top,5702.066668987274,48.56251955144884,50.24145379033871,349.687046945716,.0340130451608047
353,201706,1988-2022,Bottom,1824.741654147704,16.02269334382921,16.07727876980789,233.9290105931771,.0172490183070977
353,201706,1988-2022,Middle,3273.026658207178,28.3407170738404,28.76733196189161,306.6069781458282,.0281943682011369
353,201706,1988-2022,Top,5738.414997935295,48.98440217554647,50.61489352510156,408.9634827772291,.037778114365968
354,201707,1988-2022,Bottom,1813.981660892566,15.9671380467092,15.99121900773995,236.4079807909244,.0170582457622383
