date,quote_date,period,group,p,pWd,pWs,infl,inflW
316,201405,1988-2022,Top,4544.283330361049,40.95405537767025,40.01706024455294,161.8727070982762,.0243544905852862
317,201406,1988-2022,,6679.915016710758,58.10671726998407,59.00363027403364,-31.65615430625621,.0046879382448424
317,201406,1988-2022,Bottom,1723.144995495677,16.9540132455877,15.11424901317029,14.93695770586783,.0082060523331885
317,201406,1988-2022,Middle,3067.249983727932,28.57371096417774,27.00071419370943,14.87049646739251,.0112426203143912
317,201406,1988-2022,Top,4588.593331287305,41.30217787584601,40.51061540843997,80.32968333888373,.0181836172824508
318,201407,1988-2022,,6188.440015077591,54.42829989350867,54.83654553449014,70.11074645561166,.0073304898896822
318,201407,1988-2022,Bottom,1740.234998002648,17.1592312772215,15.30810478597414,1.995918822164337,.0092878380517808
318,201407,1988-2022,Middle,2948.469991922379,27.72577188012656,25.86231543906615,-43.86171516671311,.0029211819786497
318,201407,1988-2022,Top,4293.79833633701,38.68227344118835,38.02338939111602,9.623410993178064,.0095363095058853
319,201408,1988-2022,,6565.290021300316,57.76505512546282,58.25619683839614,122.4350500968285,.0148423214996001
319,201408,1988-2022,Bottom,1761.541668867071,17.3105525757613,15.52089494412454,42.26118147877666,.0056711540069803
319,201408,1988-2022,Middle,3114.447499722242,29.14394964982057,27.35926117436611,30.66195984138176,.0056115796608651
319,201408,1988-2022,Top,4534.203329006831,40.95077359552185,40.2027380548922,156.9846931650924,.0196035903877601
320,201409,1988-2022,,6495.030014038086,57.3335731466068,56.96853760938393,148.9981020975392,.0224466040272091
320,201409,1988-2022,Bottom,1746.91166147093,17.13137802363296,15.3970025278395,-40.44104868662544,.0046987907166264
320,201409,1988-2022,Middle,3092.759993195534,29.00359021831537,27.08521492141881,98.62423383747227,.0222450649096118
320,201409,1988-2022,Top,4611.713331023852,41.92777662285759,40.43347087322036,147.1918938080004,.0207507351486811
321,201410,1988-2022,,6311.519977450371,55.59154134907294,56.01855233410606,100.3869710984873,.0191046697265165
321,201410,1988-2022,Bottom,1801.709991306067,17.69859163278791,15.80393652070779,115.4361969636132,.0179267881802995
321,201410,1988-2022,Middle,3033.007491081953,28.30353886174271,26.67387918941677,70.24487122616847,.0189068201918872
321,201410,1988-2022,Top,4511.809994220734,40.67214921260408,39.86789433741554,84.47786695711936,.0184800383893465
322,201411,1988-2022,,6432.58500957489,56.59904349141289,56.96812584396685,-82.21399403410032,-.0004200042279763
322,201411,1988-2022,Bottom,1768.669995357593,17.37834053930904,15.49839338031597,37.83503317681607,.0154209153708583
322,201411,1988-2022,Middle,3027.049987882376,28.14906094525941,26.68791816133307,-36.93881137442077,.0085193625441207
322,201411,1988-2022,Top,4510.631655216217,40.63105378509499,39.87694891276382,-44.69326388789341,.0065702345843116
323,201412,1988-2022,,6623.86502122879,58.39605429756921,58.20363046723651,-26.30664963216987,.0066218677638972
323,201412,1988-2022,Bottom,1757.846657772859,17.29642583226087,15.42464659702576,.6748800980858505,.0133523453416728
323,201412,1988-2022,Middle,3044.759997367859,28.53107867360814,26.65196917543653,-82.00911267194897,.0034983668767836
323,201412,1988-2022,Top,4578.678336262703,41.68453079015793,40.01158576227802,-38.6284363650096,.002569092808623
324,201501,1988-2022,,6294.359983026981,55.52519265387673,55.97781546617625,-24.91041033063084,-.0009152385191555
324,201501,1988-2022,Bottom,1741.688333104054,17.12742822227301,15.26465418162601,-15.29417574056424,.0119706207784323
324,201501,1988-2022,Middle,2912.404990777373,27.28724470041925,25.53776235209079,-59.56198520871112,.0037029633638213
324,201501,1988-2022,Top,4373.726659168799,39.42181978921872,38.77107098009825,66.13962492653324,.0120802241980679
325,201502,1988-2022,,6494.504986166954,52.97320520429639,57.39982466265792,-3.894271579338238,.0034912516703116
325,201502,1988-2022,Bottom,1781.351653198401,15.88333928251329,15.6384347936837,-121.1483159800991,.0002829321927038
325,201502,1988-2022,Middle,3034.924994677305,25.83488651833613,26.42510061402572,-94.73963273703703,.0042762713152058
325,201502,1988-2022,Top,4491.949998170137,37.22199649745986,39.44208742136834,-32.93182635109891,.0057610082165525
326,201503,1988-2022,,6607.449980556965,53.62692474032519,58.64536219049478,70.6907630112255,.0115492572433595
326,201503,1988-2022,Bottom,1748.059998432795,15.59217317406243,15.35098573722644,-112.9294404643588,.0015449529545322
326,201503,1988-2022,Middle,3106.969985261559,26.26685688481666,27.21619480429217,8.365212904755026,.0193350369088421
326,201503,1988-2022,Top,4607.486645976703,37.86666615002711,40.76583125269584,106.2781231936242,.0165937204716139
327,201504,1988-2022,,6309.999979734421,51.38106751284795,56.19233807822457,100.7960668997839,.0222563337345036
327,201504,1988-2022,Bottom,1787.769997437795,15.88975630087467,15.69839579501422,-45.27889180753846,.0037743835617524
327,201504,1988-2022,Middle,3044.142504021525,25.78549518133514,26.59779723797692,-91.57670524145942,.0056894802573879
327,201504,1988-2022,Top,4514.134980509679,37.13963177320935,39.92061769933207,2.524505422722238,.0096337855325525
328,201505,1988-2022,,6289.06499928236,51.19529092224548,56.1520925835357,46.62776293105821,.0120085839346424
328,201505,1988-2022,Bottom,1775.394998967648,15.76952234954418,15.61955936159939,21.15126026522679,.0070142325161366
328,201505,1988-2022,Middle,3082.959991037846,26.08159712629276,27.04628769966075,-6.796118254715111,.0102652615755687
328,201505,1988-2022,Top,4547.389992008607,37.41448612681901,40.33948709802159,64.62090584051718,.0147239179750234
329,201506,1988-2022,,6471.014979541302,52.49976589396829,57.67565618961817,101.5212477941532,.021004546879908
329,201506,1988-2022,Bottom,1780.856660435597,15.8258857348701,15.68681645467101,11.48999593472884,.0056946858092033
329,201506,1988-2022,Middle,3019.727490738034,25.59251280044555,26.46971024334198,-32.09750932874158,.0081628193590859
329,201506,1988-2022,Top,4517.438322156668,37.31813267090669,39.70743854617467,52.66571361765576,.0098828256631502
330,201507,1988-2022,,6225.004988014698,50.45947228238219,55.58402356557781,126.0970327188261,.0231826638182611
330,201507,1988-2022,Bottom,1748.233323991299,15.58977149846032,15.39115434718163,-67.8286771775068,-.0024797383785729
330,201507,1988-2022,Middle,2983.997495830059,25.24022740285727,26.23484740697313,-76.7308053735178,.0048988286655458
330,201507,1988-2022,Top,4295.966658651829,35.50074623331117,37.9571812839907,57.18422453937819,.0113915987459829
331,201508,1988-2022,,6475.399992108345,52.47273543995107,57.98265828174772,130.0184750230983,.0211089231324877
331,201508,1988-2022,Bottom,1770.996657008926,15.72918242772963,15.62976214530257,-149.7712830450231,-.0096004032369971
331,201508,1988-2022,Middle,3027.032499581575,25.54193206113996,26.88882232975448,-137.7027353388257,.0022038481318418
331,201508,1988-2022,Top,4432.03333351016,36.6054204266596,39.34362524652776,-8.534285837473968,.0032857915807275
332,201509,1988-2022,,6818.279979944229,55.00775070447708,60.52854246745119,121.4007203874644,.0163328936447442
332,201509,1988-2022,Bottom,1833.320000424981,16.25488809643624,16.10274510103045,-83.36716533716147,-.0045764047417833
332,201509,1988-2022,Middle,3105.624982073903,26.1574138602009,27.36681185325142,-196.126197585545,-.0056160365019764
332,201509,1988-2022,Top,4583.763336648543,37.72284582369806,40.42784892955873,-45.01751737116138,.0052311500434522
333,201510,1988-2022,,6473.234993934631,52.58271495188819,57.64400367910275,189.8229386191815,.0198034805962379
333,201510,1988-2022,Bottom,1832.991664926211,16.28698852959011,16.060523239139,-62.30438236379996,-.0055868903625651
333,201510,1988-2022,Middle,3044.177489593625,25.6846560536942,26.84267160261516,-164.1304276912706,-.0045100387709454
333,201510,1988-2022,Top,4470.49999426802,36.82723739708308,39.38720316305989,31.98793519016666,.0053196187280283
334,201511,1988-2022,,6724.909987211227,54.5338328545331,59.76775589358294,191.8247790716123,.0219635407572696
334,201511,1988-2022,Bottom,1824.508322228988,16.21610953261067,16.01150345028145,-138.0985157874723,-.0064302852859631
334,201511,1988-2022,Middle,3066.247489899397,25.81881404676824,27.13208969391417,-122.8319870551786,-.0018652487455029
334,201511,1988-2022,Top,4480.555003911257,36.98406656486137,39.47175872952599,3.698711607042545,.0052466586671092
335,201512,1988-2022,,6542.054993987083,53.2101903615403,58.31002906669164,106.8246537819505,.0153801423084587
335,201512,1988-2022,Bottom,1810.501657764117,16.1254930223998,15.91222051579583,-118.4150668035727,-.0073356787134647
335,201512,1988-2022,Middle,3087.092485293746,26.04193460312672,27.15021407150198,-49.93075779639184,.0009902573374347
335,201512,1988-2022,Top,4481.603324383497,37.02017925994005,39.42255090365264,8.319205241665864,.0062380711913192
336,201601,1988-2022,,6321.969982624054,51.46803083311534,56.46741071093129,145.8307071734453,.0199923163459061
336,201601,1988-2022,Bottom,1810.85499132673,16.12592728098389,15.87397785054054,-36.63432656709725,.0004553567940396
336,201601,1988-2022,Middle,2971.369978949428,25.23460471292492,26.07910225365777,-142.8264162095729,-.002917514630326
336,201601,1988-2022,Top,4289.271665334702,35.65048880273631,37.60447356898415,-108.2230466531958,-.0017434983038858
337,201602,1988-2022,,7190.284977436066,57.70409155380912,64.01143464638153,69.20271955896169,.0176942789317991
337,201602,1988-2022,Bottom,1785.573327064514,15.80846081464551,15.71459106582915,-109.4082287265337,-.0037071982774251
337,201602,1988-2022,Middle,3037.519980490208,25.42716489807935,26.56189197360072,-90.28353733592667,-.003857144762037
337,201602,1988-2022,Top,4560.769988298416,37.44509222857111,40.11339482775657,3.451017733459594,.0073252813456861
338,201603,1988-2022,,6753.464991152287,55.12603295384906,60.09892923821462,174.7197800432332,.0221579580601201
338,201603,1988-2022,Bottom,1743.539991825819,15.5586265961756,15.32639839296462,-30.4385501134675,.0029511234739251
338,201603,1988-2022,Middle,3002.049999207258,25.1813810885651,26.19860321749002,-227.0605070341844,-.0209370909026347
338,201603,1988-2022,Top,4574.408326754968,37.5755302667579,40.05617686025411,-108.2318883641468,-.0053726499794872
339,201604,1988-2022,,6586.009993195534,53.89243466989137,58.6849148820038,219.9854125850834,.0255648141790061
339,201604,1988-2022,Bottom,1781.67499195536,15.73095124393391,15.69881253945641,-165.7335853339949,-.0039802010077589
339,201604,1988-2022,Middle,2934.687472060323,24.73865498317173,25.60136057122145,-265.4926394345239,-.020185599841966
339,201604,1988-2022,Top,4425.841650714477,36.55921704176581,38.77605094948861,-23.56394291540103,.003496378992016
340,201605,1988-2022,,6564.89999461174,53.65523727016989,58.46196789009264,176.1806779075414,.0175552292052998
340,201605,1988-2022,Bottom,1776.44499317805,15.75075225846376,15.61687457573134,-185.6873751307527,-.0058068324081357
340,201605,1988-2022,Middle,2959.417491465807,24.90209672952187,25.85084510751767,-334.6247615176253,-.0270185710088526
340,201605,1988-2022,Top,4507.468316137791,37.08225257719945,39.80488018449008,-60.00569293779942,-.004079702267821
341,201606,1988-2022,,6523.044991195202,53.24388237774838,58.15444494754774,22.61969502433203,.0047155890854356
341,201606,1988-2022,Bottom,1791.81998727719,15.86148754567451,15.78385914157843,-195.6419101372982,-.0057906025028842
341,201606,1988-2022,Middle,2877.1824888587,24.42173560112133,25.19464766804595,-212.3918032506481,-.0163721539638573
341,201606,1988-2022,Top,4519.738330791394,37.21347235308107,39.82402606318161,-100.5272383988389,-.0019483047476001
342,201607,1988-2022,,6284.814991533756,51.86468703683931,56.45589240355184,250.519865116803,.0286061507704289
342,201607,1988-2022,Bottom,1755.441663324833,15.59208540734835,15.51941858732607,-141.4893528795801,.0033186925765373
342,201607,1988-2022,Middle,2785.249997466803,23.81637249857886,24.43843104035477,-227.4207152986492,-.013419781212292
342,201607,1988-2022,Top,4374.943331509829,36.28041109386444,38.7929478858326,-1.235821867157938,.0112068995461906
343,201608,1988-2022,,6634.9599827528,54.39713682513684,59.47950453084195,184.84334271634,.0175340612036052
343,201608,1988-2022,Bottom,1798.721659347415,15.95240398352811,15.95179673398767,-135.4800552614809,.0051944717316322
343,201608,1988-2022,Middle,3008.079979866743,25.43710938462755,26.59301665701787,-84.96738930116408,-.0013569347109978
343,201608,1988-2022,Top,4616.388323734204,38.01127894612728,40.91938939583876,81.2387694333059,.0165514301423286
344,201609,1988-2022,,6680.099994540215,54.61421695456374,59.38964104565093,228.7133353762329,.0221783660272195
344,201609,1988-2022,Bottom,1751.991666113337,15.57683398768616,15.50250651186798,-95.78457303772059,.0027308938871708
344,201609,1988-2022,Middle,2904.054986163974,24.648939304956,25.48488850879949,-149.1622537461808,-.0114076753610561
344,201609,1988-2022,Top,4629.664995084207,37.98985085448172,40.66922447677158,50.77585080143763,.005132553252281
345,201610,1988-2022,,6717.964986383915,55.06702775252052,59.49577985255746,221.6071792092407,.0184619795577419
345,201610,1988-2022,Bottom,1783.000010733803,15.83031616918743,15.70228119908522,-192.6452934392728,-.0083147262638856
345,201610,1988-2022,Middle,2919.357491716743,24.88450754803489,25.48002834961517,-136.7245670422562,-.012765188315484
345,201610,1988-2022,Top,4492.588323523601,37.16305339109385,39.53207414610855,37.7874676293383,.0092216176385875
346,201611,1988-2022,,6835.395006716251,55.97430754301604,60.53362679941347,262.3066242143977,.0241600241934066
346,201611,1988-2022,Bottom,1783.133323257168,15.9019368646356,15.69347211196631,-92.70836354504961,-.0035277589414212
346,201611,1988-2022,Middle,2925.207481786609,24.8523843154544,25.89131337107392,-47.73967946093762,-.0019573503997208
346,201611,1988-2022,Top,4672.776671220859,38.47401219734456,41.11956243137441,174.1683768603252,.0196018768077693
347,201612,1988-2022,,6759.089993476868,55.58609253005125,60.28618347359588,302.5930420670193,.0322564931110492
347,201612,1988-2022,Bottom,1810.743329082926,16.03315220598597,15.95515718107345,-42.44506078539416,.0001950705565908
347,201612,1988-2022,Middle,2975.127491608262,25.22915750771062,26.18040972651215,-115.7035869851825,-.0013262686409234
347,201612,1988-2022,Top,4731.933319658041,38.83591991179856,41.6047672421555,142.2428458055947,.0170992423947306
348,201701,1988-2022,,6600.289996027946,56.11156017630128,58.76942140777828,362.7738085779129,.0336096275927957
348,201701,1988-2022,Bottom,1796.386652037501,15.86265187079941,15.84637379978085,-142.9009734323093,-.0056610020579531
348,201701,1988-2022,Middle,2867.327483579516,24.90034906149958,25.15526597230928,20.48811572312843,.0075375225703738
348,201701,1988-2022,Top,4432.773334016402,38.07332514410761,39.01181866187835,189.1996530272687,.019936425606223
349,201702,1988-2022,,6780.909994184971,57.52471883810358,60.14307669870323,500.1898440881632,.0352413584100759
349,201702,1988-2022,Bottom,1857.554993947347,16.21449394954834,16.38557966635562,50.31652829687422,.003465188927521
349,201702,1988-2022,Middle,3048.899990692735,26.35742867813678,26.86217240343103,275.0647435081191,.023739434139884
349,201702,1988-2022,Top,4743.66999578476,40.55036793620093,41.82963694948315,364.9910114104084,.0277679955928534
350,201703,1988-2022,,6848.984987318516,58.14727963204496,60.6583244476933,380.6311970867682,.0328930004111498
350,201703,1988-2022,Bottom,1826.450651129087,16.03568752212838,16.16236925860479,167.3928426307005,.0153200765463832
350,201703,1988-2022,Middle,2945.925001531839,25.47696903033648,25.85162022983423,215.4759785014903,.0206291296283894
350,201703,1988-2022,Top,4733.071666886409,40.44491946243215,41.64742171461694,376.1744218264842,.035432667399031
351,201704,1988-2022,,6774.10500228405,57.5658844433492,60.1575321436394,367.0338741016167,.0339030479633493
351,201704,1988-2022,Bottom,1831.003321225445,16.07775004836731,16.15630662253049,144.3317312262176,.0118937962355782
351,201704,1988-2022,Middle,2910.539978966117,25.1991707739362,25.60313914698781,200.4153266025241,.0238095174021851
351,201704,1988-2022,Top,4632.331656773885,39.6181195883352,40.68615450184249,265.2735784412168,.0261667618278807
352,201705,1988-2022,,6801.514982283115,57.69023743388243,60.24187478644308,480.175799416611,.0419839140613476
352,201705,1988-2022,Bottom,1834.426654631893,16.10076940996805,16.21893950526525,259.9936055650081,.0230653457805374
352,201705,1988-2022,Middle,3011.737495616078,26.04203197584138,26.60524388405611,371.3698095685686,.0390496456575988
352,201705,1988-2022,Top,4757.723336646955,40.71823448584959,41.75109387540336,309.886523008754,.0319983283007635
353,201706,1988-2022,,6882.279995977879,58.68166785803623,61.10141918883892,555.1803323331114,.0509783828335912
353,201706,1988-2022,Bottom,1824.741654147704,16.02269334382921,16.07727876980789,233.9290105931771,.0172490183070977
353,201706,1988-2022,Middle,2916.299990400672,25.33704488186049,25.68830685372814,277.4312828046277,.027026079549259
353,201706,1988-2022,Top,4773.148330549399,40.87320004213446,41.88954785489477,345.556161608935,.0309623019230685
354,201707,1988-2022,,6747.984998881817,57.03557043126784,59.90908524900442,318.8800665055169,.0280630361435215
354,201707,1988-2022,Bottom,1813.981660892566,15.9671380467092,15.99121900773995,236.4079807909244,.0170582457622383
354,201707,1988-2022,Middle,3036.72998572886,26.30922010130598,26.60849761319696,408.8723832901451,.0340920393376791
354,201707,1988-2022,Top,4717.314995348454,40.40301096982633,41.38917099925069,420.2936242979679,.0295402672599418
355,201708,1988-2022,,7015.72999471426,59.91563585214317,62.60241556871915,473.8872509093198,.0518138808020012
355,201708,1988-2022,Bottom,1900.443322345614,16.73640632464473,16.77577403791171,250.6419222651554,.0223232236672099
355,201708,1988-2022,Middle,3180.662486791611,27.5671624148672,27.91806675717817,341.852976474911,.0320857649765571
355,201708,1988-2022,Top,4851.514994839828,41.5889215444137,42.62677786526425,388.9408034728452,.0291551644782733
356,201709,1988-2022,,6941.334995746613,59.32598256738856,61.64064794272417,319.1819283529185,.0351202883562109
356,201709,1988-2022,Bottom,1863.539993559321,16.37744507197446,16.40542796717879,195.605164275427,.0188646412514875
356,201709,1988-2022,Middle,3093.852491393685,26.71987083487329,27.26947021833621,438.0796136276331,.0428683296527197
356,201709,1988-2022,Top,4799.171660006046,40.96159125988682,42.18075315250704,307.6307520430419,.0281844806434037
357,201710,1988-2022,,6733.999992251396,57.19237973704003,59.84213931678096,325.3110336372629,.0424948403885992
357,201710,1988-2022,Bottom,1845.083326518536,16.25256842392264,16.31570664638032,295.6647241468697,.0345028057490708
357,201710,1988-2022,Middle,3033.569996491075,26.24072344219894,26.79822900466388,553.4813663397017,.0558208626406262
357,201710,1988-2022,Top,4708.934989502032,40.25369755170929,41.27360605374755,410.6026078681073,.0326098053097515
358,201711,1988-2022,,6694.660010457039,57.29119176580571,58.68370112479897,420.0218118319754,.0465247863000968
358,201711,1988-2022,Bottom,1881.029988383253,16.525135012945,16.52452239464037,343.1100842542946,.0358703534526891
358,201711,1988-2022,Middle,3013.224976465106,26.15444282873068,26.35018164123176,464.362178365991,.0421821626562178
358,201711,1988-2022,Top,4688.384991129239,40.33317844360135,40.96380557538942,364.2197380734918,.0293347869921945
359,201712,1988-2022,,6851.384987533092,58.82170045212843,60.53712062846171,450.6720819452312,.0461146620109503
359,201712,1988-2022,Bottom,1873.238325973352,16.53412673682518,16.53389309034295,413.8286061759572,.0440419352824506
359,201712,1988-2022,Middle,3075.237487703562,26.68771529372316,27.17569643579191,510.0732344850258,.0486690278819424
359,201712,1988-2022,Top,4731.871664921443,40.72025217554377,41.63221688921718,388.6524497531354,.0350066387305787
360,201801,1988-2022,,6541.390007078648,55.64010178903118,57.96453089691931,356.3126371416729,.0389122816723102
360,201801,1988-2022,Bottom,1841.678325568636,16.30823992186924,16.24874647433171,423.5223286833692,.0431578836997251
360,201801,1988-2022,Middle,2957.754990532994,25.69868183232029,26.19916089333128,461.5046554958099,.0450146561100837
360,201801,1988-2022,Top,4512.621662418048,38.73503646774528,39.81405121386828,392.5933271035319,.0343364206119456
361,201802,1988-2022,,6698.459997355938,64.047944843187,59.06135530775646,225.0318635138683,.032047671811597
361,201802,1988-2022,Bottom,1845.98499789834,17.76120820785097,16.25998447272771,205.9403978423992,.0312425798329817
361,201802,1988-2022,Middle,2994.147485569119,28.98884878851823,26.63601713243406,91.39399151463294,.0291729702108796
361,201802,1988-2022,Top,4716.953323761622,45.16761703859083,41.24904351834751,74.36818379307321,.0161584987815407
362,201803,1988-2022,,6780.934998631477,64.51502443954814,59.30808402941329,199.0126938195317,.023353866872128
362,201803,1988-2022,Bottom,1867.164996817708,17.86062103292594,16.3267824507202,162.9338061029557,.0201375022898749
362,201803,1988-2022,Middle,3022.809987232089,29.11168544591055,26.75325607252307,148.8426732379594,.0307101537003405
362,201803,1988-2022,Top,4695.046667853991,44.79345558880595,40.95836744498229,101.2081830665314,.0125363932168057
363,201804,1988-2022,,7306.250003397465,70.85529913322534,67.10285711038159,385.633094656805,.0441527690015278
363,201804,1988-2022,Bottom,1887.149997135003,18.09661809832323,16.5545545828063,184.3336027988698,.0214765500340188
363,201804,1988-2022,Middle,3036.237489432096,29.28246908882284,26.88619421035401,177.0759088700288,.0308998104501939
363,201804,1988-2022,Top,4717.864988366763,45.29044879833236,41.63333443602702,253.959983807484,.0319054221424722
364,201805,1988-2022,,7280.7099853158,70.70163184183184,67.00189515814418,311.384647243176,.0428717087301322
364,201805,1988-2022,Bottom,1867.343326265613,17.93059896452663,16.4112647890773,146.357754887625,.0192419789404236
364,201805,1988-2022,Middle,3011.649990990758,28.97632662541582,26.60485654239892,98.73708309605718,.0192109453225271
364,201805,1988-2022,Top,4758.796668907006,45.55853103159461,41.94438895621958,255.8264218755843,.026710653516299
365,201806,1988-2022,,7070.724993884563,67.68867104139645,63.08764678664738,302.1761967247585,.0331723148497076
365,201806,1988-2022,Bottom,1881.179995790124,18.10537670616759,16.58020313732171,132.1657308668364,.0194248911927086
365,201806,1988-2022,Middle,3091.685010805726,29.83316760402522,27.44222501278273,154.3866196327144,.0287937115835888
365,201806,1988-2022,Top,4763.436666687329,45.62630653439555,41.84568540076725,185.6924093309014,.0202700738417055
366,201807,1988-2022,,7215.974984645844,69.87053864763584,66.00800023047486,307.2608618167578,.0358108844001208
366,201807,1988-2022,Bottom,1844.608327989777,17.71246959740529,16.24221061581435,133.7415505399501,.012201927956653
366,201807,1988-2022,Middle,2927.637485250831,28.17697222542483,25.9356152433902,178.3827803068561,.0251167477941294
366,201807,1988-2022,Top,4532.661665936311,43.420265572262,39.89786999241915,107.0930449845036,.0146284411603877
367,201808,1988-2022,,6968.599981188774,67.79704708454665,63.89459061837988,114.1271723143291,.0162906533874434
367,201808,1988-2022,Bottom,1877.479996725917,18.11551293655066,16.67305029756001,156.9666734688023,.0186859935459249
367,201808,1988-2022,Middle,3064.624981015921,29.56956118938979,27.24416821077466,160.8975583993015,.023795252285197
367,201808,1988-2022,Top,4868.399993856748,46.86125412668722,43.1548993520361,134.0496295975754,.018720858235838
368,201809,1988-2022,,7347.819989085197,71.23515044886153,67.32026210526237,278.384680475574,.0333287753651348
368,201809,1988-2022,Bottom,1894.971660529574,18.20325887007251,16.71462079836056,213.4513257051973,.0211256291006142
368,201809,1988-2022,Middle,3107.352494910359,29.88862260815222,27.44820791939856,236.0235753658344,.0254215842085159
368,201809,1988-2022,Top,4864.656663020452,46.6612683464385,42.9280865842787,231.0583495437944,.0256754238513016
369,201810,1988-2022,,7316.520003795624,70.89627141819801,66.94627670786576,273.6544081068132,.0291316534883777
369,201810,1988-2022,Bottom,1847.866661975781,17.79067127144663,16.39121175027685,148.1304327384957,.0129349984180938
369,201810,1988-2022,Middle,3015.282489433885,29.02773919177707,26.77241874093306,75.72813156584743,.0128679460282797
369,201810,1988-2022,Top,4754.506656567256,45.63603359705303,42.01288787384207,170.1484260891448,.0240577013360242
370,201811,1988-2022,,6870.919995367527,65.08756129548419,60.00732975668507,107.6260996633209,.0115604301267922
370,201811,1988-2022,Bottom,1859.046661525965,17.83611760794884,16.39982612533883,209.5414982434401,.0208613064423465
370,201811,1988-2022,Middle,3006.257493078709,28.87640648114029,26.5088872477354,199.6470981583116,.025038220378093
370,201811,1988-2022,Top,4707.929993271828,44.96891132404562,41.15971461598141,160.4682980182891,.0210067625447815
371,201812,1988-2022,,6946.329996168613,65.94659817230422,60.77796588191995,54.02753103990108,.0073597673758741
371,201812,1988-2022,Bottom,1897.839995016654,18.16141492134193,16.6739084731283,47.5538168529359,.0002608151791795
371,201812,1988-2022,Middle,3006.309970408678,28.87957560608629,26.52667567975004,95.23992743343115,.0105889119679432
371,201812,1988-2022,Top,4818.374990224838,46.03610152516436,42.12488890534345,119.2167862822923,.0131271085418424
372,201901,1988-2022,,7267.374998927116,69.81971005082596,67.49897347280057,189.0120199183002,.0297815405604069
372,201901,1988-2022,Bottom,1850.54833227396,17.10856248248213,16.38664061946717,135.525071110654,.0117184241839633
372,201901,1988-2022,Middle,3001.642498090863,27.86139459937112,26.71176293471945,144.3586682507885,.0165579279038752
372,201901,1988-2022,Top,4630.883329113324,42.48659673177948,40.7622534527909,121.7935849897913,.0146944978580829
373,201902,1988-2022,,7573.154952824116,72.73815830750391,70.31515170162311,340.6440928505617,.0453749949100484
373,201902,1988-2022,Bottom,1919.261666094263,17.68146859924309,16.92913351980193,216.1292023634208,.0153135513782653
373,201902,1988-2022,Middle,3070.632498040795,28.45351223499165,27.27980666412623,238.961352287879,.0168964522292185
373,201902,1988-2022,Top,4939.86332821846,45.24959339374133,43.40401922633949,309.6450686522682,.0285831081433419
374,201903,1988-2022,,7348.280000925064,70.74875031574629,68.38533806067426,331.2160495785065,.0431258249827806
374,201903,1988-2022,Bottom,1890.83833569785,17.40599662531167,16.65529427725899,199.4130841087705,.0179700078505978
374,201903,1988-2022,Middle,2960.387473866343,27.42266874635243,26.2845701847109,214.5890247236821,.018492660836813
374,201903,1988-2022,Top,4745.308326820533,43.51620598038426,41.75636984786252,255.0618634311832,.025744401613963
375,201904,1988-2022,,7317.35999673605,70.86604379629716,68.54857557232026,188.5588288314466,.0233462507883928
375,201904,1988-2022,Bottom,1853.299998889367,17.12366033989626,16.39152464458796,155.685666463493,.0160128479686061
375,201904,1988-2022,Middle,2948.01999476552,27.3970686562534,26.27723361551762,244.8564833335695,.0165061608108772
375,201904,1988-2022,Top,4779.101667145888,44.20829384131745,42.44318893786598,176.436549948024,.0138926854889405
376,201905,1988-2022,,7505.584999978542,72.63266747398302,70.29712898680009,328.3204647421371,.0295660164547371
376,201905,1988-2022,Bottom,1886.411655520399,17.32640197743119,16.57146693692387,166.4905594487209,.0133492513532095
376,201905,1988-2022,Middle,3024.359989240766,28.08403619987075,26.93256683682557,311.6147291751986,.0319178322779408
376,201905,1988-2022,Top,4697.294999082883,43.36181440703027,41.62249011658908,161.2792690071122,.016754601973768
377,201906,1988-2022,,7571.194999933243,73.29514694423415,70.96263328567147,325.0414549518609,.0356001204929726
377,201906,1988-2022,Bottom,1878.416661793987,17.31535270940124,16.56672484823503,194.877809972968,.0172149283667598
377,201906,1988-2022,Middle,3029.237495645881,28.09418650073349,26.9255141884496,288.882099109469,.0234073246903108
377,201906,1988-2022,Top,4747.503331979116,43.68134144406455,41.90210951402938,229.856205311565,.0224197067857972
378,201907,1988-2022,,7433.749966740608,71.63347972370684,69.35998509032652,325.5815407523187,.033204519551191
378,201907,1988-2022,Bottom,1834.124991501371,16.90554355156685,16.17478640610352,98.99638420611154,.014120043177968
378,201907,1988-2022,Middle,2964.082492306828,27.50912343972595,26.38841993187089,285.835784955998,.0283075153915888
378,201907,1988-2022,Top,4787.048331101735,44.29500393097987,42.52789191853177,324.630549318196,.0324245589889453
379,201908,1988-2022,,7743.889996886253,75.17997268331237,72.87553431338165,435.2364031365141,.045384027248474
379,201908,1988-2022,Bottom,1876.481657420595,17.3049634968047,16.57272885799951,149.7588745124328,.0170316289861603
379,201908,1988-2022,Middle,3016.752491816878,28.01927540154429,26.88617669354426,194.2372427758528,.0191991238505125
379,201908,1988-2022,Top,4925.393323858579,45.72302329953527,43.92986329402387,259.2043377478452,.0237922895806264
380,201909,1988-2022,,7936.940003275871,76.72994060674682,74.18372867791913,301.8595551722683,.0332147838530545
380,201909,1988-2022,Bottom,1956.669993539651,18.22143872759382,17.45134982074766,153.9096482932412,.0212885451460352
380,201909,1988-2022,Middle,3022.0724966079,28.11583973953384,26.96456251046038,165.3604813051061,.0182963160815177
