date,date2,date4,quote_date,percentile,p,pWd,pWs,infl,period
316,01-05-2014,2014-05-01,201405,40,2805.269992262125,2.638444262644043,2.478029483412683,1.3412597,1988-2022
316,01-05-2014,2014-05-01,201405,50,3315.599993795156,3.076624067689409,2.898847376134654,.33666551,1988-2022
316,01-05-2014,2014-05-01,201405,60,3889.929985314608,3.5569701782224,3.397934232343687,-.19719335,1988-2022
316,01-05-2014,2014-05-01,201405,70,4483.055014371872,4.050317756700679,3.933205007313518,-.099785499,1988-2022
316,01-05-2014,2014-05-01,201405,80,5259.864991396666,4.678928912326228,4.673978830192937,3.207418,1988-2022
316,01-05-2014,2014-05-01,201405,90,6513.090029597282,5.722827929785126,5.765794331280631,-5.0537252,1988-2022
317,01-06-2014,2014-06-01,201406,10,1316.065002813935,1.339943999744719,1.163614805438556,-3.0695808,1988-2022
317,01-06-2014,2014-06-01,201406,20,1729.964991092682,1.701608803050476,1.509489616393694,-3.6217504,1988-2022
317,01-06-2014,2014-06-01,201406,30,2123.404992580414,2.044651255360804,1.861170233176381,-5.3907118,1988-2022
317,01-06-2014,2014-06-01,201406,40,2779.619973927736,2.60639360321511,2.4633110703071,1.9034419,1988-2022
317,01-06-2014,2014-06-01,201406,50,3354.879993528128,3.10834865164361,2.936831691382395,1.2487411,1988-2022
317,01-06-2014,2014-06-01,201406,60,3867.669986873865,3.548254008957883,3.388750631231233,1.2923882,1988-2022
317,01-06-2014,2014-06-01,201406,70,4566.70499047637,4.112646859750384,4.017635261319811,3.3400431,1988-2022
317,01-06-2014,2014-06-01,201406,80,5331.405016511679,4.729752518440364,4.746798671170836,4.4379706,1988-2022
317,01-06-2014,2014-06-01,201406,90,6679.915016710758,5.810671814586385,5.900362914151629,.57045251,1988-2022
318,01-07-2014,2014-07-01,201407,10,1298.810001477599,1.32334440399427,1.154265452023537,-3.0500896,1988-2022
318,01-07-2014,2014-07-01,201407,20,1721.784990221262,1.709886048309272,1.504224994059769,-3.9818413,1988-2022
318,01-07-2014,2014-07-01,201407,30,2200.110002309084,2.114538987036212,1.933940927141521,-2.3055847,1988-2022
318,01-07-2014,2014-07-01,201407,40,2699.000001102686,2.566947761137271,2.364797962422017,-3.3416026,1988-2022
318,01-07-2014,2014-07-01,201407,50,3197.939982742071,2.97820669048815,2.80766502233746,-2.5893965,1988-2022
318,01-07-2014,2014-07-01,201407,60,3656.720002532005,3.363418064531288,3.211868686237722,-2.0133183,1988-2022
318,01-07-2014,2014-07-01,201407,70,4244.859981864691,3.827651191182667,3.742630092572654,-1.8202102,1988-2022
318,01-07-2014,2014-07-01,201407,80,4979.815024614334,4.413612957519945,4.452518037840491,1.2126504,1988-2022
318,01-07-2014,2014-07-01,201407,90,6188.440015077591,5.442830073341611,5.483654484487488,-2.7758794,1988-2022
319,01-08-2014,2014-08-01,201408,10,1331.395002797246,1.346861001053185,1.179879312447156,.17862873,1988-2022
319,01-08-2014,2014-08-01,201408,20,1730.524991959333,1.699940317193978,1.531235023619956,-2.7327168,1988-2022
319,01-08-2014,2014-08-01,201408,30,2222.705011844635,2.146364539221395,1.945154109082068,-.5167309,1988-2022
319,01-08-2014,2014-08-01,201408,40,2787.540005177259,2.637016796768876,2.451730816464988,.2399904,1988-2022
319,01-08-2014,2014-08-01,201408,50,3441.354994267225,3.191773230719264,3.020121407549595,4.7160602,1988-2022
319,01-08-2014,2014-08-01,201408,60,3886.859998315573,3.567546400532592,3.417145752959186,2.7352903,1988-2022
319,01-08-2014,2014-08-01,201408,70,4490.775000065565,4.069659676009906,3.966565762282698,1.8697571,1988-2022
319,01-08-2014,2014-08-01,201408,80,5224.974988639355,4.64802616990346,4.677109739423031,1.8625878,1988-2022
319,01-08-2014,2014-08-01,201408,90,6565.290021300316,5.776505631394684,5.825619748837198,-1.5632248,1988-2022
320,01-09-2014,2014-09-01,201409,10,1325.304987087846,1.339185772121709,1.174959321862843,-1.624115,1988-2022
320,01-09-2014,2014-09-01,201409,20,1758.284994512796,1.718170497930259,1.55128308860003,-1.7060643,1988-2022
320,01-09-2014,2014-09-01,201409,30,2157.145002812147,2.082057162275305,1.892858261227957,-4.8794203,1988-2022
320,01-09-2014,2014-09-01,201409,40,2775.789976716042,2.625771044098656,2.440787791827461,.55800462,1988-2022
320,01-09-2014,2014-09-01,201409,50,3409.730009675026,3.174947064602748,2.97625507338671,2.9956048,1988-2022
320,01-09-2014,2014-09-01,201409,60,3955.720002919436,3.655916756892111,3.447362518549198,.39082816,1988-2022
320,01-09-2014,2014-09-01,201409,70,4573.465004652739,4.153206625851453,4.014023621930392,1.0190097,1988-2022
320,01-09-2014,2014-09-01,201409,80,5305.954985499382,4.769209913094528,4.668655036992277,.87180662,1988-2022
320,01-09-2014,2014-09-01,201409,90,6495.030014038086,5.733357380697271,5.696853790912428,-3.6323457,1988-2022
321,01-10-2014,2014-10-01,201410,10,1346.359992682934,1.365089787686884,1.188557300694811,2.692498,1988-2022
321,01-10-2014,2014-10-01,201410,20,1820.15999263525,1.789404209237546,1.589274674406624,1.6729338,1988-2022
321,01-10-2014,2014-10-01,201410,30,2238.609988600016,2.155083580786595,1.963348913683149,3.0093715,1988-2022
321,01-10-2014,2014-10-01,201410,40,2777.034999042749,2.620750681337086,2.433886959392112,1.4248284,1988-2022
321,01-10-2014,2014-10-01,201410,50,3288.979983121157,3.0399571909511,2.90088875204674,2.877281,1988-2022
321,01-10-2014,2014-10-01,201410,60,3852.089989811182,3.528720574220642,3.385415007040137,.38554829,1988-2022
321,01-10-2014,2014-10-01,201410,70,4472.37999728322,4.046674882687512,3.930225773423444,3.272409,1988-2022
321,01-10-2014,2014-10-01,201410,80,5210.959995567799,4.626249451655895,4.644727470091311,4.0784249,1988-2022
321,01-10-2014,2014-10-01,201410,90,6311.519977450371,5.55915414300398,5.601855179353151,-.87772059,1988-2022
322,01-11-2014,2014-11-01,201411,10,1331.035001397133,1.354313103751338,1.172228938732587,.75933498,1988-2022
322,01-11-2014,2014-11-01,201411,20,1760.474979877472,1.721545933061861,1.547550690287608,-2.203557,1988-2022
322,01-11-2014,2014-11-01,201411,30,2214.500004798174,2.137643197536818,1.929738320752222,-1.4459372,1988-2022
322,01-11-2014,2014-11-01,201411,40,2742.424977451563,2.569103334462852,2.430081715370761,-2.6566553,1988-2022
322,01-11-2014,2014-11-01,201411,50,3311.674998313189,3.060708950113622,2.907501882255019,-1.0137459,1988-2022
322,01-11-2014,2014-11-01,201411,60,3845.354994148016,3.522648634607322,3.370931258919882,-1.3539953,1988-2022
322,01-11-2014,2014-11-01,201411,70,4453.744984358549,4.01713554210437,3.927411236043554,1.7167145,1988-2022
322,01-11-2014,2014-11-01,201411,80,5232.794987142086,4.649532052208087,4.664742095497786,2.4693882,1988-2022
322,01-11-2014,2014-11-01,201411,90,6432.58500957489,5.659904412343167,5.696812483627582,-3.0976067,1988-2022
323,01-12-2014,2014-12-01,201412,10,1324.289994060993,1.345287532218208,1.172735668587848,-.80597943,1988-2022
323,01-12-2014,2014-12-01,201412,20,1752.639986425638,1.715342172654346,1.541674995947687,-3.841553,1988-2022
323,01-12-2014,2014-12-01,201412,30,2196.609992831945,2.128298088602605,1.912983267808158,-2.4734459,1988-2022
323,01-12-2014,2014-12-01,201412,40,2693.439991444349,2.544447567182942,2.36702461069217,-3.691134,1988-2022
323,01-12-2014,2014-12-01,201412,50,3396.080003291368,3.161768219477381,2.963369193334074,.3050876,1988-2022
323,01-12-2014,2014-12-01,201412,60,3936.869999200106,3.639033735860721,3.422121190087637,-2.3800151,1988-2022
323,01-12-2014,2014-12-01,201412,70,4508.179998427629,4.099394648903399,3.928337217934313,-1.542019,1988-2022
323,01-12-2014,2014-12-01,201412,80,5290.985011160374,4.766930876983679,4.65301702641591,-6.2516131,1988-2022
323,01-12-2014,2014-12-01,201412,90,6623.86502122879,5.839605612287414,5.820363040416851,-6.5945439,1988-2022
324,01-01-2015,2015-01-01,201501,10,1348.965002775192,1.374766138738778,1.182150932378136,4.3631086,1988-2022
324,01-01-2015,2015-01-01,201501,20,1730.810004860163,1.691162914503366,1.523528675963462,-2.8596509,1988-2022
324,01-01-2015,2015-01-01,201501,30,2145.289991676807,2.072299470928556,1.873716546702781,-1.5417103,1988-2022
324,01-01-2015,2015-01-01,201501,40,2653.244989484549,2.512959455794771,2.326398793476983,-2.6935902,1988-2022
324,01-01-2015,2015-01-01,201501,50,3171.564992070198,2.94448948999343,2.781153626463492,-1.2646432,1988-2022
324,01-01-2015,2015-01-01,201501,60,3735.164978653193,3.425388842690154,3.286627237670473,-.44616345,1988-2022
324,01-01-2015,2015-01-01,201501,70,4353.470004141331,3.945102572426549,3.84539511789626,-.092754692,1988-2022
324,01-01-2015,2015-01-01,201501,80,5032.544994711876,4.45605458697537,4.499298768132576,-4.4076934,1988-2022
324,01-01-2015,2015-01-01,201501,90,6294.359983026981,5.552519320030115,5.597781523087178,-3.8735242,1988-2022
325,01-02-2015,2015-02-01,201502,10,1347.784992516041,1.24324403618084,1.183069401900866,1.1391442,1988-2022
325,01-02-2015,2015-02-01,201502,20,1758.124976664782,1.565779092503362,1.54827609287895,4.0451112,1988-2022
325,01-02-2015,2015-02-01,201502,30,2238.144990414381,1.955978694022633,1.960184844967443,3.9028909,1988-2022
325,01-02-2015,2015-02-01,201502,40,2723.589973419905,2.346942488613422,2.373031834431458,1.4840401,1988-2022
325,01-02-2015,2015-02-01,201502,50,3346.260015934706,2.820034940908954,2.911988293715694,2.9893975,1988-2022
325,01-02-2015,2015-02-01,201502,60,3876.830010443926,3.230363596012467,3.406270982930437,-.46767226,1988-2022
325,01-02-2015,2015-02-01,201502,70,4434.295007705688,3.675098106868973,3.884150567959296,-.71812123,1988-2022
325,01-02-2015,2015-02-01,201502,80,5164.724976360798,4.261137519803015,4.542204430588754,-6.7561426,1988-2022
325,01-02-2015,2015-02-01,201502,90,6494.504986166954,5.297320536024927,5.739982532613794,-7.4508247,1988-2022
326,01-03-2015,2015-03-01,201503,10,1330.370000898838,1.227317810880777,1.168744158923801,-1.3344747,1988-2022
326,01-03-2015,2015-03-01,201503,20,1730.330003231764,1.541481231717626,1.526972193678375,2.7884862,1988-2022
326,01-03-2015,2015-03-01,201503,30,2183.479991167784,1.908853000830277,1.909579322287755,1.7250881,1988-2022
326,01-03-2015,2015-03-01,201503,40,2770.929978430271,2.372856317910191,2.431940358546854,4.0881391,1988-2022
326,01-03-2015,2015-03-01,201503,50,3443.009992092848,2.880515111675777,3.011298547062324,6.6534252,1988-2022
326,01-03-2015,2015-03-01,201503,60,3940.494988977909,3.26946115159808,3.452733279889799,1.1705985,1988-2022
326,01-03-2015,2015-03-01,201503,70,4596.829984009266,3.782482129179698,4.052850334875984,3.2808938,1988-2022
326,01-03-2015,2015-03-01,201503,80,5285.134964942932,4.308056860973011,4.724165663443273,1.240988,1988-2022
326,01-03-2015,2015-03-01,201503,90,6607.449980556965,5.362692597605928,5.864536213688552,-.74610049,1988-2022
327,01-04-2015,2015-04-01,201504,10,1313.245000898838,1.206421207003586,1.166686087453854,-.14173545,1988-2022
327,01-04-2015,2015-04-01,201504,20,1777.329998999834,1.577164293310489,1.567329272176721,2.8337245,1988-2022
327,01-04-2015,2015-04-01,201504,30,2272.734992414713,1.983341405764804,1.975503327492333,4.3093233,1988-2022
327,01-04-2015,2015-04-01,201504,40,2728.06999489665,2.343469318766438,2.38081286544184,-1.6403867,1988-2022
327,01-04-2015,2015-04-01,201504,50,3360.2150131464,2.813629805037635,2.938746506741154,1.3303294,1988-2022
327,01-04-2015,2015-04-01,201504,60,3859.919983059168,3.203942173931864,3.383931229283917,-1.3988848,1988-2022
327,01-04-2015,2015-04-01,201504,70,4464.914967298508,3.67946834621398,3.928480220711208,.2537725,1988-2022
327,01-04-2015,2015-04-01,201504,80,5217.56999117136,4.258479276220896,4.663773752457928,.10321368,1988-2022
327,01-04-2015,2015-04-01,201504,90,6309.999979734421,5.138106851103657,5.619233747886028,-4.0491199,1988-2022
328,01-05-2015,2015-05-01,201505,10,1298.930007249117,1.193903322251572,1.150332867662655,-.18996948,1988-2022
328,01-05-2015,2015-05-01,201505,20,1770.039999812841,1.570523504618905,1.560201510932529,2.9836769,1988-2022
328,01-05-2015,2015-05-01,201505,30,2257.214989840984,1.966429911029991,1.975333358663192,3.1810124,1988-2022
328,01-05-2015,2015-05-01,201505,40,2790.294988334179,2.392424540841603,2.441898476812639,-1.4580539,1988-2022
328,01-05-2015,2015-05-01,201505,50,3375.624993741512,2.823895029483538,2.967359028894862,2.3634102,1988-2022
328,01-05-2015,2015-05-01,201505,60,3880.085004240274,3.217522555307369,3.399619336691103,.049592026,1988-2022
328,01-05-2015,2015-05-01,201505,70,4484.67499345541,3.690781811754277,3.961708041097154,.72467703,1988-2022
328,01-05-2015,2015-05-01,201505,80,5277.409978330135,4.316041676982422,4.740518542428617,1.4236203,1988-2022
328,01-05-2015,2015-05-01,201505,90,6289.06499928236,5.119529135678022,5.615209127019625,-2.6116991,1988-2022
329,01-06-2015,2015-06-01,201506,10,1315.634999334812,1.207938700332306,1.167729143358883,.35358247,1988-2022
329,01-06-2015,2015-06-01,201506,20,1786.274990171194,1.584980402651126,1.575008621919551,4.3404741,1988-2022
329,01-06-2015,2015-06-01,201506,30,2240.659991800785,1.954846669555991,1.963307056932535,5.4877744,1988-2022
329,01-06-2015,2015-06-01,201506,40,2706.739985853434,2.321914711632417,2.390811731107533,-2.9431663,1988-2022
329,01-06-2015,2015-06-01,201506,50,3332.714995622635,2.796587922748586,2.903130250655522,-1.1475441,1988-2022
329,01-06-2015,2015-06-01,201506,60,3900.669992983341,3.229167337871331,3.424389204097679,1.0516729,1988-2022
329,01-06-2015,2015-06-01,201506,70,4458.184980601072,3.687125073462084,3.905108052364085,-2.800832,1988-2022
329,01-06-2015,2015-06-01,201506,80,5193.45999288559,4.279147550434573,4.58273414913856,-3.4563196,1988-2022
329,01-06-2015,2015-06-01,201506,90,6471.014979541302,5.249976752405928,5.767565437796293,-2.2506661,1988-2022
330,01-07-2015,2015-07-01,201507,10,1297.359995573759,1.199868888092169,1.152447295091406,-.15751636,1988-2022
330,01-07-2015,2015-07-01,201507,20,1708.639985173941,1.523395232419716,1.506875520986796,.17620549,1988-2022
330,01-07-2015,2015-07-01,201507,30,2238.699991226196,1.953667355744983,1.958023368533759,1.2452521,1988-2022
330,01-07-2015,2015-07-01,201507,40,2699.494982779026,2.306510671274737,2.375617157049419,.45751029,1988-2022
330,01-07-2015,2015-07-01,201507,50,3268.500008881092,2.741534852793848,2.871352257629042,2.2683344,1988-2022
330,01-07-2015,2015-07-01,201507,60,3713.85499638319,3.088148735980212,3.268044273761916,1.7490002,1988-2022
330,01-07-2015,2015-07-01,201507,70,4225.71499890089,3.488036529961391,3.724205535443616,-.49228901,1988-2022
330,01-07-2015,2015-07-01,201507,80,4948.329980671406,4.074038803533767,4.394904551256332,-1.2939529,1988-2022
330,01-07-2015,2015-07-01,201507,90,6225.004988014698,5.045947337326652,5.558402214359376,1.3631006,1988-2022
331,01-08-2015,2015-08-01,201508,10,1279.769989982247,1.178469703583687,1.143099360146152,-3.1172638,1988-2022
331,01-08-2015,2015-08-01,201508,20,1750.789987981319,1.553917190220091,1.549523811881954,1.1943815,1988-2022
331,01-08-2015,2015-08-01,201508,30,2282.429993063211,1.986367898105527,1.996305393498915,2.6296778,1988-2022
331,01-08-2015,2015-08-01,201508,40,2733.5149949193,2.326290838078421,2.443788054588367,-.32396549,1988-2022
331,01-08-2015,2015-08-01,201508,50,3320.550004243851,2.782095678747282,2.93397636377631,-2.8523703,1988-2022
331,01-08-2015,2015-08-01,201508,60,3812.314994782209,3.16931952961022,3.361067940975772,-1.6410718,1988-2022
331,01-08-2015,2015-08-01,201508,70,4376.265000939369,3.613442143781867,3.877093160088407,-2.2556691,1988-2022
331,01-08-2015,2015-08-01,201508,80,5107.520004808903,4.198864597870852,4.564926311839372,-2.3985631,1988-2022
331,01-08-2015,2015-08-01,201508,90,6475.399992108345,5.247273625012895,5.798265707388055,-.46954733,1988-2022
332,01-09-2015,2015-09-01,201509,10,1337.084999069571,1.226293517443992,1.190680144703947,1.3379886,1988-2022
332,01-09-2015,2015-09-01,201509,20,1805.915008574724,1.601947074988857,1.589273377496284,2.4489591,1988-2022
332,01-09-2015,2015-09-01,201509,30,2356.959993630648,2.048225912643829,2.050869938560936,8.3477821,1988-2022
332,01-09-2015,2015-09-01,201509,40,2871.209986329079,2.435679358932248,2.532141168834642,3.7427824,1988-2022
332,01-09-2015,2015-09-01,201509,50,3340.039977818727,2.79580351531331,2.941221175358805,-1.1771134,1988-2022
332,01-09-2015,2015-09-01,201509,60,3862.355003982782,3.209691895652213,3.396782673458802,-1.4672041,1988-2022
332,01-09-2015,2015-09-01,201509,70,4555.510004818439,3.746888410569227,4.006900256776134,-.17746197,1988-2022
332,01-09-2015,2015-09-01,201509,80,5333.425001144409,4.360273702142877,4.724671657502768,1.199845,1988-2022
332,01-09-2015,2015-09-01,201509,90,6818.279979944229,5.500775149492256,6.052854132052744,6.2490692,1988-2022
333,01-10-2015,2015-10-01,201510,10,1315.550000756979,1.214498811728845,1.16779342040536,-1.7469817,1988-2022
333,01-10-2015,2015-10-01,201510,20,1874.405000269413,1.662074908308568,1.63818480293412,3.0775125,1988-2022
333,01-10-2015,2015-10-01,201510,30,2309.019993752241,2.009522924083285,2.012178679906356,2.4870651,1988-2022
333,01-10-2015,2015-10-01,201510,40,2741.479984939098,2.342924186159507,2.429087722739496,-.19718404,1988-2022
333,01-10-2015,2015-10-01,201510,50,3346.874994248152,2.794007183954818,2.939446562530065,1.3291723,1988-2022
333,01-10-2015,2015-10-01,201510,60,3796.885004252195,3.158171764676808,3.336052287762868,-1.4580995,1988-2022
333,01-10-2015,2015-10-01,201510,70,4425.719995081425,3.645611668012862,3.899865994331776,-.77246904,1988-2022
333,01-10-2015,2015-10-01,201510,80,5188.89498347044,4.244388051316491,4.580242517171428,-1.3883474,1988-2022
333,01-10-2015,2015-10-01,201510,90,6473.234993934631,5.258271644335764,5.76440025868942,2.9016294,1988-2022
334,01-11-2015,2015-11-01,201511,10,1287.720002919436,1.194026509219839,1.14580793499772,-2.2539117,1988-2022
334,01-11-2015,2015-11-01,201511,20,1840.759974628687,1.635550019214861,1.611830676680256,4.1536593,1988-2022
334,01-11-2015,2015-11-01,201511,30,2345.044989138842,2.035256389892311,2.045812320444384,6.0150123,1988-2022
334,01-11-2015,2015-11-01,201511,40,2812.175010174513,2.38720431731781,2.501011495078274,2.9188228,1988-2022
334,01-11-2015,2015-11-01,201511,50,3320.319969624281,2.776558558849501,2.925406395086611,.61580402,1988-2022
334,01-11-2015,2015-11-01,201511,60,3809.340001910925,3.169261364135309,3.332354564976413,-1.1443927,1988-2022
334,01-11-2015,2015-11-01,201511,70,4418.880005538464,3.643748271882941,3.893475938166375,-.86406273,1988-2022
334,01-11-2015,2015-11-01,201511,80,5213.445004284382,4.282210489807767,4.615696977591142,-1.0514004,1988-2022
334,01-11-2015,2015-11-01,201511,90,6724.909987211227,5.45338332013489,5.976775532617467,4.9143806,1988-2022
335,01-12-2015,2015-12-01,201512,10,1298.879994720221,1.199333004704386,1.160224563762313,-1.0668308,1988-2022
335,01-12-2015,2015-12-01,201512,20,1835.614979714155,1.635145723441383,1.608302382817783,4.321753,1988-2022
335,01-12-2015,2015-12-01,201512,30,2297.009998857975,2.003169222429278,2.005139114357007,4.817389,1988-2022
335,01-12-2015,2015-12-01,201512,40,2809.184987783432,2.396464963872859,2.468480847615865,4.2862349,1988-2022
335,01-12-2015,2015-12-01,201512,50,3364.99998280406,2.811922046050313,2.961561933443591,-.060986657,1988-2022
335,01-12-2015,2015-12-01,201512,60,3793.939985245466,3.151961972398567,3.34554138497333,-2.2377877,1988-2022
335,01-12-2015,2015-12-01,201512,70,4438.054991185665,3.672886283915432,3.898205499965115,-.76703489,1988-2022
335,01-12-2015,2015-12-01,201512,80,5212.81499671936,4.281205715757096,4.58301823461079,-1.5043743,1988-2022
335,01-12-2015,2015-12-01,201512,90,6542.054993987083,5.321019112052454,5.831002874416299,.18280362,1988-2022
336,01-01-2016,2016-01-01,201601,10,1288.300002574921,1.192645805946086,1.148287369367608,-2.8645718,1988-2022
336,01-01-2016,2016-01-01,201601,20,1831.07998034358,1.62915797829919,1.597415015108709,4.8496852,1988-2022
336,01-01-2016,2016-01-01,201601,30,2313.184991061687,2.015974453141098,2.016490888330736,7.6198473,1988-2022
336,01-01-2016,2016-01-01,201601,40,2718.234987437725,2.32791971086408,2.405715033091838,3.4093997,1988-2022
336,01-01-2016,2016-01-01,201601,50,3224.50497046113,2.719001249352004,2.81010530450294,1.0409954,1988-2022
336,01-01-2016,2016-01-01,201601,60,3693.120000481606,3.088582922639034,3.230587194149848,-1.7050928,1988-2022
336,01-01-2016,2016-01-01,201601,70,4140.064996957779,3.447750645456836,3.621067947562551,-5.8336573,1988-2022
336,01-01-2016,2016-01-01,201601,80,5034.62999856472,4.158813157511759,4.429686927556759,-1.5471709,1988-2022
336,01-01-2016,2016-01-01,201601,90,6321.969982624054,5.146803145915328,5.646740899261204,.87462103,1988-2022
337,01-02-2016,2016-02-01,201602,10,1265.22499999404,1.177656213214505,1.126068083256541,-4.8180876,1988-2022
337,01-02-2016,2016-02-01,201602,20,1802.25497853756,1.602306326407415,1.581306112857419,2.1333418,1988-2022
337,01-02-2016,2016-02-01,201602,30,2289.240002661943,1.96257574432093,2.007003070910287,2.3884599,1988-2022
337,01-02-2016,2016-02-01,201602,40,2799.734986782074,2.359978269305429,2.447500435191614,3.1381204,1988-2022
337,01-02-2016,2016-02-01,201602,50,3275.304974198341,2.72545472553611,2.864877837848326,-1.6178107,1988-2022
337,01-02-2016,2016-02-01,201602,60,3835.36996203661,3.170328446918575,3.360927062647534,-1.3311895,1988-2022
337,01-02-2016,2016-02-01,201602,70,4398.685000658035,3.61628419799672,3.870359938111505,-.35504881,1988-2022
337,01-02-2016,2016-02-01,201602,80,5448.255002200603,4.446915123247891,4.802731420379132,5.7356949,1988-2022
337,01-02-2016,2016-02-01,201602,90,7190.284977436066,5.770409223237948,6.4011434881686,11.518518,1988-2022
338,01-03-2016,2016-03-01,201603,10,1219.15500536561,1.141542263889278,1.085514889819024,-7.1212568,1988-2022
338,01-03-2016,2016-03-01,201603,20,1770.524980843067,1.585378205745656,1.5567367621843,1.949254,1988-2022
338,01-03-2016,2016-03-01,201603,30,2240.93998926878,1.940667530136125,1.95566780007357,2.4135408,1988-2022
338,01-03-2016,2016-03-01,201603,40,2676.739998340607,2.271732684937888,2.340199847523763,-3.7723176,1988-2022
338,01-03-2016,2016-03-01,201603,50,3327.36000007391,2.764543569515808,2.899520743012545,-3.711947,1988-2022
338,01-03-2016,2016-03-01,201603,60,3816.844991892576,3.14940826279053,3.310431121572037,-4.1214352,1988-2022
338,01-03-2016,2016-03-01,201603,70,4436.594990134239,3.64539604310994,3.881295838189544,-4.2329345,1988-2022
338,01-03-2016,2016-03-01,201603,80,5469.784998238087,4.477855043427553,4.825126002790057,2.137104,1988-2022
338,01-03-2016,2016-03-01,201603,90,6753.464991152287,5.512603291695996,6.009892780217342,2.4785688,1988-2022
339,01-04-2016,2016-04-01,201604,10,1256.400005966425,1.165054265220533,1.127858026164176,-3.328064,1988-2022
339,01-04-2016,2016-04-01,201604,20,1837.754981637001,1.615052939036104,1.616466832849255,3.1351142,1988-2022
339,01-04-2016,2016-04-01,201604,30,2250.869988262653,1.939178201275354,1.965318843409477,-.51553869,1988-2022
339,01-04-2016,2016-04-01,201604,40,2608.084966570139,2.230450740265951,2.276911223620118,-4.3641248,1988-2022
339,01-04-2016,2016-04-01,201604,50,3261.289977550507,2.717280347133055,2.843360899816616,-3.2457922,1988-2022
339,01-04-2016,2016-04-01,201604,60,3726.514973789454,3.08960920208483,3.2352944593149,-4.3924289,1988-2022
339,01-04-2016,2016-04-01,201604,70,4363.619992136955,3.596291351263062,3.820480531037902,-2.7491469,1988-2022
339,01-04-2016,2016-04-01,201604,80,5187.389986217022,4.28186474359245,4.577040303120157,-1.8597268,1988-2022
339,01-04-2016,2016-04-01,201604,90,6586.009993195534,5.389243499979784,5.868491523549892,4.4357967,1988-2022
340,01-05-2016,2016-05-01,201605,10,1202.240001887083,1.128917316484149,1.07523002527887,-6.5287924,1988-2022
340,01-05-2016,2016-05-01,201605,20,1848.054985821247,1.631143096783489,1.618429132817255,3.7320576,1988-2022
340,01-05-2016,2016-05-01,201605,30,2279.039991825819,1.965165326466376,1.991403100386378,.81352049,1988-2022
340,01-05-2016,2016-05-01,201605,40,2649.904981851578,2.255742518580519,2.312292725218867,-5.3075814,1988-2022
340,01-05-2016,2016-05-01,201605,50,3268.930001080036,2.724676873753197,2.85787620866904,-3.6895711,1988-2022
340,01-05-2016,2016-05-01,201605,60,3811.274957299232,3.145199187027174,3.332936555569177,-1.9614779,1988-2022
340,01-05-2016,2016-05-01,201605,70,4392.499989449978,3.608863737666979,3.882550598136731,-1.9980636,1988-2022
340,01-05-2016,2016-05-01,201605,80,5318.630001664162,4.370612979371799,4.725976886242279,-.30675244,1988-2022
340,01-05-2016,2016-05-01,201605,90,6564.89999461174,5.365523750304419,5.846196815182338,4.1136079,1988-2022
341,01-06-2016,2016-06-01,201606,10,1267.329994469881,1.180182107134897,1.133122491897666,-2.9635854,1988-2022
341,01-06-2016,2016-06-01,201606,20,1852.259977161884,1.630008879226807,1.628471833311778,3.3944712,1988-2022
341,01-06-2016,2016-06-01,201606,30,2255.869990199804,1.94825532532559,1.973563345585717,.52239865,1988-2022
341,01-06-2016,2016-06-01,201606,40,2572.73998850584,2.211061622962006,2.255507879308425,-5.659327,1988-2022
341,01-06-2016,2016-06-01,201606,50,3181.624989211559,2.673285512326402,2.7834215824696,-4.1234345,1988-2022
341,01-06-2016,2016-06-01,201606,60,3774.945004373789,3.13890706244274,3.311833186482545,-3.2868934,1988-2022
341,01-06-2016,2016-06-01,201606,70,4361.864981770515,3.58500690710207,3.841350425151177,-1.6326725,1988-2022
341,01-06-2016,2016-06-01,201606,80,5422.405006229877,4.44012795513845,4.794024131464539,4.6105661,1988-2022
341,01-06-2016,2016-06-01,201606,90,6523.044991195202,5.324388317509147,5.81544452275557,.83014381,1988-2022
342,01-07-2016,2016-07-01,201607,10,1195.85999712348,1.122370908815356,1.078166559047531,-6.445478,1988-2022
342,01-07-2016,2016-07-01,201607,20,1834.719994723797,1.620594414074731,1.613888656895142,7.1016574,1988-2022
342,01-07-2016,2016-07-01,201607,30,2235.744998127222,1.934660387698386,1.963770252201357,.29350436,1988-2022
342,01-07-2016,2016-07-01,201607,40,2518.3299921453,2.169982117753534,2.21208624351857,-6.8837233,1988-2022
342,01-07-2016,2016-07-01,201607,50,3052.170002788305,2.593292445511906,2.675599870504811,-6.8174286,1988-2022
342,01-07-2016,2016-07-01,201607,60,3715.404995232821,3.097092547657667,3.267646959764534,-.012157546,1988-2022
342,01-07-2016,2016-07-01,201607,70,4285.100002408028,3.549990781102679,3.797753493563505,1.9748631,1988-2022
342,01-07-2016,2016-07-01,201607,80,5124.324996888638,4.237040159510798,4.572483831158024,4.0405722,1988-2022
342,01-07-2016,2016-07-01,201607,90,6284.814991533756,5.18646882342,5.645589294814272,1.5685637,1988-2022
343,01-08-2016,2016-08-01,201608,10,1307.304991528392,1.198108709002554,1.177509773253405,3.0102732,1988-2022
343,01-08-2016,2016-08-01,201608,20,1842.179991960526,1.637725207845506,1.628010776155861,5.0652313,1988-2022
343,01-08-2016,2016-08-01,201608,30,2246.679994553328,1.949887321876304,1.980018426365859,-.8158555,1988-2022
343,01-08-2016,2016-08-01,201608,40,2695.875002563,2.310346894068061,2.361147568291926,-3.3816555,1988-2022
